theta_deg,F1,FC_E,FC_H,F_E,F_H
10.59972,0.991468,0.410441,0.640827,0.406940,0.635359
10.60545,0.991459,0.409952,0.640501,0.406450,0.635030
10.61118,0.991450,0.409462,0.640175,0.405961,0.634701
10.61691,0.991441,0.408972,0.639849,0.405472,0.634372
10.62264,0.991431,0.408483,0.639523,0.404982,0.634044
10.62837,0.991422,0.407993,0.639197,0.404493,0.633714
10.63410,0.991413,0.407503,0.638872,0.404004,0.633385
10.63983,0.991404,0.407014,0.638545,0.403515,0.633056
10.64556,0.991394,0.406524,0.638219,0.403026,0.632727
10.65129,0.991385,0.406034,0.637893,0.402536,0.632398
10.65701,0.991376,0.405545,0.637567,0.402047,0.632069
10.66274,0.991367,0.405055,0.637241,0.401558,0.631739
10.66847,0.991357,0.404566,0.636915,0.401069,0.631410
10.67420,0.991348,0.404076,0.636588,0.400580,0.631081
10.67993,0.991339,0.403587,0.636262,0.400091,0.630751
10.68566,0.991330,0.403097,0.635935,0.399602,0.630422
10.69139,0.991320,0.402608,0.635609,0.399113,0.630092
10.69712,0.991311,0.402118,0.635282,0.398624,0.629762
10.70285,0.991302,0.401629,0.634956,0.398135,0.629433
10.70858,0.991292,0.401139,0.634629,0.397647,0.629103
10.71431,0.991283,0.400650,0.634302,0.397158,0.628773
10.72004,0.991274,0.400161,0.633976,0.396669,0.628444
10.72577,0.991265,0.399671,0.633649,0.396180,0.628114
10.73150,0.991255,0.399182,0.633322,0.395691,0.627784
10.73723,0.991246,0.398693,0.632995,0.395203,0.627454
10.74296,0.991237,0.398203,0.632668,0.394714,0.627124
10.74869,0.991227,0.397714,0.632341,0.394225,0.626794
10.75442,0.991218,0.397225,0.632014,0.393737,0.626464
10.76015,0.991209,0.396736,0.631687,0.393248,0.626134
10.76588,0.991199,0.396247,0.631360,0.392759,0.625803
10.77161,0.991190,0.395757,0.631033,0.392271,0.625473
10.77734,0.991181,0.395268,0.630705,0.391782,0.625143
10.78307,0.991171,0.394779,0.630378,0.391294,0.624813
10.78880,0.991162,0.394290,0.630051,0.390805,0.624482
10.79452,0.991153,0.393801,0.629723,0.390317,0.624152
10.80025,0.991143,0.393312,0.629396,0.389829,0.623822
10.80598,0.991134,0.392823,0.629068,0.389340,0.623491
10.81171,0.991124,0.392334,0.628741,0.388852,0.623161
10.81744,0.991115,0.391845,0.628413,0.388364,0.622830
10.82317,0.991106,0.391356,0.628086,0.387875,0.622499
10.82890,0.991096,0.390867,0.627758,0.387387,0.622169
10.83463,0.991087,0.390379,0.627430,0.386899,0.621838
10.84036,0.991078,0.389890,0.627103,0.386411,0.621507
10.84609,0.991068,0.389401,0.626775,0.385923,0.621176
10.85182,0.991059,0.388912,0.626447,0.385435,0.620846
10.85755,0.991049,0.388423,0.626119,0.384947,0.620515
10.86328,0.991040,0.387935,0.625791,0.384459,0.620184
10.86901,0.991030,0.387446,0.625463,0.383971,0.619853
10.87474,0.991021,0.386957,0.625135,0.383483,0.619522
10.88047,0.991012,0.386469,0.624807,0.382995,0.619191
10.88620,0.991002,0.385980,0.624479,0.382507,0.618860
10.89193,0.990993,0.385492,0.624150,0.382019,0.618529
10.89766,0.990983,0.385003,0.623822,0.381532,0.618197
10.90339,0.990974,0.384515,0.623494,0.381044,0.617866
10.90912,0.990964,0.384026,0.623166,0.380556,0.617535
10.91485,0.990955,0.383538,0.622837,0.380069,0.617204
10.92058,0.990945,0.383049,0.622509,0.379581,0.616872
10.92631,0.990936,0.382561,0.622180,0.379093,0.616541
10.93203,0.990926,0.382073,0.621852,0.378606,0.616209
10.93776,0.990917,0.381584,0.621523,0.378118,0.615878
10.94349,0.990907,0.381096,0.621195,0.377631,0.615546
10.94922,0.990898,0.380608,0.620866,0.377144,0.615215
10.95495,0.990888,0.380120,0.620537,0.376656,0.614883
10.96068,0.990879,0.379632,0.620209,0.376169,0.614552
10.96641,0.990869,0.379143,0.619880,0.375682,0.614220
10.97214,0.990860,0.378655,0.619551,0.375194,0.613888
10.97787,0.990850,0.378167,0.619222,0.374707,0.613557
10.98360,0.990841,0.377679,0.618893,0.374220,0.613225
10.98933,0.990831,0.377191,0.618564,0.373733,0.612893
10.99506,0.990822,0.376703,0.618235,0.373246,0.612561
11.00079,0.990812,0.376216,0.617906,0.372759,0.612229
11.00652,0.990803,0.375728,0.617577,0.372272,0.611897
11.01225,0.990793,0.375240,0.617248,0.371785,0.611565
11.01798,0.990784,0.374752,0.616919,0.371298,0.611233
11.02371,0.990774,0.374264,0.616590,0.370812,0.610901
11.02944,0.990765,0.373777,0.616261,0.370325,0.610569
11.03517,0.990755,0.373289,0.615931,0.369838,0.610237
11.04090,0.990745,0.372801,0.615602,0.369351,0.609905
11.04663,0.990736,0.372314,0.615273,0.368865,0.609573
11.05236,0.990726,0.371826,0.614943,0.368378,0.609240
11.05809,0.990717,0.371339,0.614614,0.367892,0.608908
11.06382,0.990707,0.370851,0.614284,0.367405,0.608576
11.06954,0.990697,0.370364,0.613955,0.366919,0.608243
11.07527,0.990688,0.369877,0.613625,0.366432,0.607911
11.08100,0.990678,0.369389,0.613296,0.365946,0.607579
11.08673,0.990669,0.368902,0.612966,0.365460,0.607246
11.09246,0.990659,0.368415,0.612636,0.364973,0.606914
11.09819,0.990649,0.367928,0.612307,0.364487,0.606581
11.10392,0.990640,0.367440,0.611977,0.364001,0.606248
11.10965,0.990630,0.366953,0.611647,0.363515,0.605916
11.11538,0.990620,0.366466,0.611317,0.363029,0.605583
11.12111,0.990611,0.365979,0.610987,0.362543,0.605251
11.12684,0.990601,0.365492,0.610657,0.362057,0.604918
11.13257,0.990592,0.365005,0.610327,0.361571,0.604585
11.13830,0.990582,0.364519,0.609997,0.361085,0.604252
11.14403,0.990572,0.364032,0.609667,0.360600,0.603919
11.14976,0.990563,0.363545,0.609337,0.360114,0.603587
11.15549,0.990553,0.363058,0.609007,0.359628,0.603254
11.16122,0.990543,0.362572,0.608677,0.359143,0.602921
11.16695,0.990534,0.362085,0.608347,0.358657,0.602588
11.17268,0.990524,0.361598,0.608016,0.358172,0.602255
11.17841,0.990514,0.361112,0.607686,0.357686,0.601922
11.18414,0.990504,0.360625,0.607356,0.357201,0.601589
11.18987,0.990495,0.360139,0.607025,0.356716,0.601256
11.19560,0.990485,0.359652,0.606695,0.356230,0.600922
11.20132,0.990475,0.359166,0.606365,0.355745,0.600589
11.20705,0.990466,0.358680,0.606034,0.355260,0.600256
11.21278,0.990456,0.358193,0.605704,0.354775,0.599923
11.21851,0.990446,0.357707,0.605373,0.354290,0.599590
11.22424,0.990436,0.357221,0.605043,0.353805,0.599256
11.22997,0.990427,0.356735,0.604712,0.353320,0.598923
11.23570,0.990417,0.356249,0.604381,0.352835,0.598590
11.24143,0.990407,0.355763,0.604051,0.352350,0.598256
11.24716,0.990397,0.355277,0.603720,0.351865,0.597923
11.25289,0.990388,0.354791,0.603389,0.351381,0.597589
11.25862,0.990378,0.354305,0.603058,0.350896,0.597256
11.26435,0.990368,0.353819,0.602728,0.350412,0.596922
11.27008,0.990358,0.353334,0.602397,0.349927,0.596589
11.27581,0.990349,0.352848,0.602066,0.349443,0.596255
11.28154,0.990339,0.352362,0.601735,0.348958,0.595921
11.28727,0.990329,0.351877,0.601404,0.348474,0.595588
11.29300,0.990319,0.351391,0.601073,0.347990,0.595254
11.29873,0.990310,0.350906,0.600742,0.347505,0.594920
11.30446,0.990300,0.350420,0.600411,0.347021,0.594587
11.31019,0.990290,0.349935,0.600080,0.346537,0.594253
11.31592,0.990280,0.349450,0.599749,0.346053,0.593919
11.32165,0.990270,0.348965,0.599417,0.345569,0.593585
11.32738,0.990260,0.348479,0.599086,0.345085,0.593251
11.33311,0.990251,0.347994,0.598755,0.344602,0.592918
11.33883,0.990241,0.347509,0.598424,0.344118,0.592584
11.34456,0.990231,0.347024,0.598092,0.343634,0.592250
11.35029,0.990221,0.346539,0.597761,0.343151,0.591916
11.35602,0.990211,0.346054,0.597430,0.342667,0.591582
11.36175,0.990201,0.345570,0.597098,0.342183,0.591248
11.36748,0.990192,0.345085,0.596767,0.341700,0.590914
11.37321,0.990182,0.344600,0.596435,0.341217,0.590579
11.37894,0.990172,0.344115,0.596104,0.340733,0.590245
11.38467,0.990162,0.343631,0.595772,0.340250,0.589911
11.39040,0.990152,0.343146,0.595441,0.339767,0.589577
11.39613,0.990142,0.342662,0.595109,0.339284,0.589243
11.40186,0.990132,0.342177,0.594778,0.338801,0.588909
11.40759,0.990122,0.341693,0.594446,0.338318,0.588574
11.41332,0.990113,0.341209,0.594114,0.337835,0.588240
11.41905,0.990103,0.340724,0.593783,0.337352,0.587906
11.42478,0.990093,0.340240,0.593451,0.336869,0.587571
11.43051,0.990083,0.339756,0.593119,0.336387,0.587237
11.43624,0.990073,0.339272,0.592787,0.335904,0.586903
11.44197,0.990063,0.338788,0.592455,0.335422,0.586568
11.44770,0.990053,0.338304,0.592123,0.334939,0.586234
11.45343,0.990043,0.337820,0.591792,0.334457,0.585899
11.45916,0.990033,0.337337,0.591460,0.333974,0.585565
11.46489,0.990023,0.336853,0.591128,0.333492,0.585230
11.47062,0.990013,0.336369,0.590796,0.333010,0.584896
11.47634,0.990003,0.335886,0.590464,0.332528,0.584561
11.48207,0.989994,0.335402,0.590132,0.332046,0.584226
11.48780,0.989984,0.334919,0.589799,0.331564,0.583892
11.49353,0.989974,0.334435,0.589467,0.331082,0.583557
11.49926,0.989964,0.333952,0.589135,0.330600,0.583222
11.50499,0.989954,0.333469,0.588803,0.330118,0.582888
11.51072,0.989944,0.332985,0.588471,0.329637,0.582553
11.51645,0.989934,0.332502,0.588139,0.329155,0.582218
11.52218,0.989924,0.332019,0.587806,0.328674,0.581883
11.52791,0.989914,0.331536,0.587474,0.328192,0.581549
11.53364,0.989904,0.331053,0.587142,0.327711,0.581214
11.53937,0.989894,0.330570,0.586809,0.327230,0.580879
11.54510,0.989884,0.330088,0.586477,0.326748,0.580544
11.55083,0.989874,0.329605,0.586145,0.326267,0.580209
11.55656,0.989864,0.329122,0.585812,0.325786,0.579874
11.56229,0.989854,0.328640,0.585480,0.325305,0.579539
11.56802,0.989844,0.328157,0.585147,0.324824,0.579204
11.57375,0.989834,0.327675,0.584815,0.324343,0.578869
11.57948,0.989824,0.327192,0.584482,0.323863,0.578534
11.58521,0.989814,0.326710,0.584150,0.323382,0.578199
11.59094,0.989804,0.326228,0.583817,0.322901,0.577864
11.59667,0.989793,0.325746,0.583484,0.322421,0.577529
11.60240,0.989783,0.325263,0.583152,0.321940,0.577194
11.60812,0.989773,0.324781,0.582819,0.321460,0.576859
11.61385,0.989763,0.324299,0.582486,0.320980,0.576524
11.61958,0.989753,0.323818,0.582154,0.320499,0.576189
11.62531,0.989743,0.323336,0.581821,0.320019,0.575853
11.63104,0.989733,0.322854,0.581488,0.319539,0.575518
11.63677,0.989723,0.322372,0.581155,0.319059,0.575183
11.64250,0.989713,0.321891,0.580823,0.318579,0.574848
11.64823,0.989703,0.321409,0.580490,0.318100,0.574512
11.65396,0.989693,0.320928,0.580157,0.317620,0.574177
11.65969,0.989683,0.320447,0.579824,0.317140,0.573842
11.66542,0.989673,0.319965,0.579491,0.316661,0.573506
11.67115,0.989662,0.319484,0.579158,0.316181,0.573171
11.67688,0.989652,0.319003,0.578825,0.315702,0.572836
11.68261,0.989642,0.318522,0.578492,0.315223,0.572500
11.68834,0.989632,0.318041,0.578159,0.314743,0.572165
11.69407,0.989622,0.317560,0.577826,0.314264,0.571829
11.69980,0.989612,0.317079,0.577493,0.313785,0.571494
11.70553,0.989602,0.316598,0.577160,0.313306,0.571158
11.71126,0.989591,0.316118,0.576827,0.312827,0.570823
11.71699,0.989581,0.315637,0.576494,0.312349,0.570487
11.72272,0.989571,0.315157,0.576161,0.311870,0.570152
11.72845,0.989561,0.314676,0.575827,0.311391,0.569816
11.73418,0.989551,0.314196,0.575494,0.310913,0.569481
11.73991,0.989541,0.313716,0.575161,0.310434,0.569145
11.74563,0.989530,0.313235,0.574828,0.309956,0.568810
11.75136,0.989520,0.312755,0.574495,0.309478,0.568474
11.75709,0.989510,0.312275,0.574161,0.308999,0.568138
11.76282,0.989500,0.311795,0.573828,0.308521,0.567803
11.76855,0.989490,0.311315,0.573495,0.308043,0.567467
11.77428,0.989480,0.310836,0.573161,0.307565,0.567131
11.78001,0.989469,0.310356,0.572828,0.307088,0.566796
11.78574,0.989459,0.309876,0.572494,0.306610,0.566460
11.79147,0.989449,0.309397,0.572161,0.306132,0.566124
11.79720,0.989439,0.308917,0.571828,0.305655,0.565788
11.80293,0.989428,0.308438,0.571494,0.305177,0.565453
11.80866,0.989418,0.307959,0.571161,0.304700,0.565117
11.81439,0.989408,0.307479,0.570827,0.304223,0.564781
11.82012,0.989398,0.307000,0.570494,0.303745,0.564445
11.82585,0.989388,0.306521,0.570160,0.303268,0.564109
11.83158,0.989377,0.306042,0.569827,0.302791,0.563773
11.83731,0.989367,0.305563,0.569493,0.302314,0.563438
11.84304,0.989357,0.305085,0.569159,0.301837,0.563102
11.84877,0.989346,0.304606,0.568826,0.301361,0.562766
11.85450,0.989336,0.304127,0.568492,0.300884,0.562430
11.86023,0.989326,0.303649,0.568158,0.300408,0.562094
11.86596,0.989316,0.303170,0.567825,0.299931,0.561758
11.87169,0.989305,0.302692,0.567491,0.299455,0.561422
11.87742,0.989295,0.302214,0.567157,0.298978,0.561086
11.88314,0.989285,0.301735,0.566824,0.298502,0.560750
11.88887,0.989275,0.301257,0.566490,0.298026,0.560414
11.89460,0.989264,0.300779,0.566156,0.297550,0.560078
11.90033,0.989254,0.300301,0.565822,0.297074,0.559742
11.90606,0.989244,0.299824,0.565488,0.296599,0.559406
11.91179,0.989233,0.299346,0.565155,0.296123,0.559070
11.91752,0.989223,0.298868,0.564821,0.295647,0.558734
11.92325,0.989213,0.298391,0.564487,0.295172,0.558398
11.92898,0.989202,0.297913,0.564153,0.294696,0.558062
11.93471,0.989192,0.297436,0.563819,0.294221,0.557725
11.94044,0.989182,0.296958,0.563485,0.293746,0.557389
11.94617,0.989171,0.296481,0.563151,0.293271,0.557053
11.95190,0.989161,0.296004,0.562817,0.292796,0.556717
11.95763,0.989151,0.295527,0.562483,0.292321,0.556381
11.96336,0.989140,0.295050,0.562149,0.291846,0.556045
11.96909,0.989130,0.294573,0.561815,0.291371,0.555708
11.97482,0.989119,0.294096,0.561481,0.290897,0.555372
11.98055,0.989109,0.293620,0.561147,0.290422,0.555036
11.98628,0.989099,0.293143,0.560813,0.289948,0.554700
11.99201,0.989088,0.292667,0.560479,0.289473,0.554364
11.99774,0.989078,0.292190,0.560145,0.288999,0.554027
12.00347,0.989068,0.291714,0.559811,0.288525,0.553691
12.00920,0.989057,0.291238,0.559477,0.288051,0.553355
12.01492,0.989047,0.290762,0.559143,0.287577,0.553018
12.02065,0.989036,0.290286,0.558809,0.287103,0.552682
12.02638,0.989026,0.289810,0.558475,0.286629,0.552346
12.03211,0.989015,0.289334,0.558140,0.286156,0.552010
12.03784,0.989005,0.288858,0.557806,0.285682,0.551673
12.04357,0.988995,0.288383,0.557472,0.285209,0.551337
12.04930,0.988984,0.287907,0.557138,0.284736,0.551001
12.05503,0.988974,0.287432,0.556804,0.284262,0.550664
12.06076,0.988963,0.286956,0.556469,0.283789,0.550328
12.06649,0.988953,0.286481,0.556135,0.283316,0.549991
12.07222,0.988942,0.286006,0.555801,0.282844,0.549655
12.07795,0.988932,0.285531,0.555467,0.282371,0.549319
12.08368,0.988921,0.285056,0.555132,0.281898,0.548982
12.08941,0.988911,0.284581,0.554798,0.281425,0.548646
12.09514,0.988901,0.284106,0.554464,0.280953,0.548309
12.10087,0.988890,0.283632,0.554129,0.280481,0.547973
12.10660,0.988880,0.283157,0.553795,0.280008,0.547637
12.11233,0.988869,0.282683,0.553461,0.279536,0.547300
12.11806,0.988859,0.282208,0.553126,0.279064,0.546964
12.12379,0.988848,0.281734,0.552792,0.278592,0.546627
12.12952,0.988838,0.281260,0.552458,0.278120,0.546291
12.13525,0.988827,0.280786,0.552123,0.277649,0.545954
12.14098,0.988817,0.280312,0.551789,0.277177,0.545618
12.14671,0.988806,0.279838,0.551454,0.276706,0.545281
12.15243,0.988795,0.279364,0.551120,0.276234,0.544945
12.15816,0.988785,0.278891,0.550785,0.275763,0.544608
12.16389,0.988774,0.278417,0.550451,0.275292,0.544272
12.16962,0.988764,0.277944,0.550117,0.274821,0.543935
12.17535,0.988753,0.277470,0.549782,0.274350,0.543599
12.18108,0.988743,0.276997,0.549448,0.273879,0.543262
12.18681,0.988732,0.276524,0.549113,0.273408,0.542926
12.19254,0.988722,0.276051,0.548779,0.272938,0.542589
12.19827,0.988711,0.275578,0.548444,0.272467,0.542253
12.20400,0.988701,0.275105,0.548109,0.271997,0.541916
12.20973,0.988690,0.274633,0.547775,0.271526,0.541580
12.21546,0.988679,0.274160,0.547440,0.271056,0.541243
12.22119,0.988669,0.273687,0.547106,0.270586,0.540906
12.22692,0.988658,0.273215,0.546771,0.270116,0.540570
12.23265,0.988648,0.272743,0.546437,0.269646,0.540233
12.23838,0.988637,0.272271,0.546102,0.269177,0.539897
12.24411,0.988626,0.271798,0.545767,0.268707,0.539560
12.24984,0.988616,0.271326,0.545433,0.268238,0.539224
12.25557,0.988605,0.270855,0.545098,0.267768,0.538887
12.26130,0.988595,0.270383,0.544764,0.267299,0.538550
12.26703,0.988584,0.269911,0.544429,0.266830,0.538214
12.27276,0.988573,0.269440,0.544094,0.266361,0.537877
12.27849,0.988563,0.268968,0.543760,0.265892,0.537541
12.28422,0.988552,0.268497,0.543425,0.265423,0.537204
12.28994,0.988541,0.268026,0.543090,0.264954,0.536867
12.29567,0.988531,0.267555,0.542756,0.264486,0.536531
12.30140,0.988520,0.267084,0.542421,0.264017,0.536194
12.30713,0.988510,0.266613,0.542086,0.263549,0.535858
12.31286,0.988499,0.266142,0.541752,0.263081,0.535521
12.31859,0.988488,0.265671,0.541417,0.262613,0.535184
12.32432,0.988478,0.265201,0.541082,0.262145,0.534848
12.33005,0.988467,0.264730,0.540748,0.261677,0.534511
12.33578,0.988456,0.264260,0.540413,0.261209,0.534174
12.34151,0.988445,0.263790,0.540078,0.260742,0.533838
12.34724,0.988435,0.263319,0.539743,0.260274,0.533501
12.35297,0.988424,0.262849,0.539409,0.259807,0.533164
12.35870,0.988413,0.262380,0.539074,0.259339,0.532828
12.36443,0.988403,0.261910,0.538739,0.258872,0.532491
12.37016,0.988392,0.261440,0.538404,0.258405,0.532155
12.37589,0.988381,0.260970,0.538070,0.257938,0.531818
12.38162,0.988371,0.260501,0.537735,0.257472,0.531481
12.38735,0.988360,0.260032,0.537400,0.257005,0.531145
12.39308,0.988349,0.259562,0.537065,0.256538,0.530808
12.39881,0.988338,0.259093,0.536730,0.256072,0.530471
12.40454,0.988328,0.258624,0.536396,0.255606,0.530135
12.41027,0.988317,0.258156,0.536061,0.255139,0.529798
12.41600,0.988306,0.257687,0.535726,0.254673,0.529461
12.42172,0.988295,0.257218,0.535391,0.254207,0.529125
12.42745,0.988285,0.256750,0.535056,0.253742,0.528788
12.43318,0.988274,0.256281,0.534722,0.253276,0.528451
12.43891,0.988263,0.255813,0.534387,0.252810,0.528115
12.44464,0.988252,0.255345,0.534052,0.252345,0.527778
12.45037,0.988242,0.254877,0.533717,0.251880,0.527442
12.45610,0.988231,0.254409,0.533382,0.251414,0.527105
12.46183,0.988220,0.253941,0.533048,0.250949,0.526768
12.46756,0.988209,0.253473,0.532713,0.250484,0.526432
12.47329,0.988198,0.253006,0.532378,0.250020,0.526095
12.47902,0.988188,0.252538,0.532043,0.249555,0.525758
12.48475,0.988177,0.252071,0.531708,0.249090,0.525422
12.49048,0.988166,0.251603,0.531373,0.248626,0.525085
12.49621,0.988155,0.251136,0.531039,0.248162,0.524748
12.50194,0.988144,0.250669,0.530704,0.247697,0.524412
12.50767,0.988134,0.250202,0.530369,0.247233,0.524075
12.51340,0.988123,0.249736,0.530034,0.246769,0.523739
12.51913,0.988112,0.249269,0.529699,0.246306,0.523402
12.52486,0.988101,0.248803,0.529364,0.245842,0.523065
12.53059,0.988090,0.248336,0.529029,0.245378,0.522729
12.53632,0.988079,0.247870,0.528695,0.244915,0.522392
12.54205,0.988068,0.247404,0.528360,0.244452,0.522056
12.54778,0.988058,0.246938,0.528025,0.243989,0.521719
12.55351,0.988047,0.246472,0.527690,0.243526,0.521382
12.55923,0.988036,0.246006,0.527355,0.243063,0.521046
12.56496,0.988025,0.245540,0.527020,0.242600,0.520709
12.57069,0.988014,0.245075,0.526685,0.242137,0.520373
12.57642,0.988003,0.244609,0.526351,0.241675,0.520036
12.58215,0.987992,0.244144,0.526016,0.241212,0.519700
12.58788,0.987981,0.243679,0.525681,0.240750,0.519363
12.59361,0.987971,0.243214,0.525346,0.240288,0.519026
12.59934,0.987960,0.242749,0.525011,0.239826,0.518690
12.60507,0.987949,0.242284,0.524676,0.239364,0.518353
12.61080,0.987938,0.241819,0.524341,0.238902,0.518017
12.61653,0.987927,0.241355,0.524007,0.238441,0.517680
12.62226,0.987916,0.240890,0.523672,0.237979,0.517344
12.62799,0.987905,0.240426,0.523337,0.237518,0.517007
12.63372,0.987894,0.239962,0.523002,0.237057,0.516671
12.63945,0.987883,0.239498,0.522667,0.236596,0.516334
12.64518,0.987872,0.239034,0.522332,0.236135,0.515998
12.65091,0.987861,0.238570,0.521997,0.235674,0.515661
12.65664,0.987850,0.238106,0.521663,0.235214,0.515325
12.66237,0.987839,0.237643,0.521328,0.234753,0.514988
12.66810,0.987828,0.237180,0.520993,0.234293,0.514652
12.67383,0.987817,0.236716,0.520658,0.233832,0.514315
12.67956,0.987806,0.236253,0.520323,0.233372,0.513979
12.68529,0.987795,0.235790,0.519988,0.232912,0.513642
12.69102,0.987785,0.235327,0.519654,0.232453,0.513306
12.69674,0.987774,0.234864,0.519319,0.231993,0.512969
12.70247,0.987763,0.234402,0.518984,0.231533,0.512633
12.70820,0.987752,0.233939,0.518649,0.231074,0.512296
12.71393,0.987741,0.233477,0.518314,0.230615,0.511960
12.71966,0.987730,0.233015,0.517979,0.230155,0.511624
12.72539,0.987719,0.232552,0.517645,0.229696,0.511287
12.73112,0.987707,0.232090,0.517310,0.229238,0.510951
12.73685,0.987696,0.231629,0.516975,0.228779,0.510614
12.74258,0.987685,0.231167,0.516640,0.228320,0.510278
12.74831,0.987674,0.230705,0.516305,0.227862,0.509942
