theta_deg,F1E,FH,FE
79.63483,0.142457,0.188314,0.026827
79.63540,0.142449,0.188307,0.026824
79.63598,0.142441,0.188299,0.026822
79.63655,0.142433,0.188292,0.026819
79.63712,0.142425,0.188285,0.026816
79.63770,0.142417,0.188277,0.026814
79.63827,0.142409,0.188270,0.026811
79.63884,0.142401,0.188262,0.026809
79.63941,0.142393,0.188255,0.026806
79.63999,0.142385,0.188247,0.026804
79.64056,0.142378,0.188240,0.026801
79.64113,0.142370,0.188233,0.026799
79.64171,0.142362,0.188225,0.026796
79.64228,0.142354,0.188218,0.026794
79.64285,0.142346,0.188210,0.026791
79.64343,0.142338,0.188203,0.026788
79.64400,0.142330,0.188195,0.026786
79.64457,0.142322,0.188188,0.026783
79.64514,0.142314,0.188181,0.026781
79.64572,0.142306,0.188173,0.026778
79.64629,0.142298,0.188166,0.026776
79.64686,0.142290,0.188158,0.026773
79.64744,0.142283,0.188151,0.026771
79.64801,0.142275,0.188143,0.026768
79.64858,0.142267,0.188136,0.026765
79.64915,0.142259,0.188129,0.026763
79.64973,0.142251,0.188121,0.026760
79.65030,0.142243,0.188114,0.026758
79.65087,0.142235,0.188106,0.026755
79.65145,0.142227,0.188099,0.026753
79.65202,0.142219,0.188091,0.026750
79.65259,0.142211,0.188084,0.026748
79.65317,0.142203,0.188076,0.026745
79.65374,0.142195,0.188069,0.026743
79.65431,0.142188,0.188062,0.026740
79.65488,0.142180,0.188054,0.026737
79.65546,0.142172,0.188047,0.026735
79.65603,0.142164,0.188039,0.026732
79.65660,0.142156,0.188032,0.026730
79.65718,0.142148,0.188024,0.026727
79.65775,0.142140,0.188017,0.026725
79.65832,0.142132,0.188010,0.026722
79.65890,0.142124,0.188002,0.026720
79.65947,0.142116,0.187995,0.026717
79.66004,0.142108,0.187987,0.026715
79.66061,0.142101,0.187980,0.026712
79.66119,0.142093,0.187972,0.026709
79.66176,0.142085,0.187965,0.026707
79.66233,0.142077,0.187957,0.026704
79.66291,0.142069,0.187950,0.026702
79.66348,0.142061,0.187942,0.026699
79.66405,0.142053,0.187935,0.026697
79.66462,0.142045,0.187928,0.026694
79.66520,0.142037,0.187920,0.026692
79.66577,0.142029,0.187913,0.026689
79.66634,0.142021,0.187905,0.026687
79.66692,0.142013,0.187898,0.026684
79.66749,0.142006,0.187890,0.026681
79.66806,0.141998,0.187883,0.026679
79.66864,0.141990,0.187875,0.026676
79.66921,0.141982,0.187868,0.026674
79.66978,0.141974,0.187860,0.026671
79.67035,0.141966,0.187853,0.026669
79.67093,0.141958,0.187846,0.026666
79.67150,0.141950,0.187838,0.026664
79.67207,0.141942,0.187831,0.026661
79.67265,0.141934,0.187823,0.026659
79.67322,0.141926,0.187816,0.026656
79.67379,0.141919,0.187808,0.026653
79.67437,0.141911,0.187801,0.026651
79.67494,0.141903,0.187793,0.026648
79.67551,0.141895,0.187786,0.026646
79.67608,0.141887,0.187778,0.026643
79.67666,0.141879,0.187771,0.026641
79.67723,0.141871,0.187764,0.026638
79.67780,0.141863,0.187756,0.026636
79.67838,0.141855,0.187749,0.026633
79.67895,0.141847,0.187741,0.026631
79.67952,0.141839,0.187734,0.026628
79.68009,0.141831,0.187726,0.026625
79.68067,0.141824,0.187719,0.026623
79.68124,0.141816,0.187711,0.026620
79.68181,0.141808,0.187704,0.026618
79.68239,0.141800,0.187696,0.026615
79.68296,0.141792,0.187689,0.026613
79.68353,0.141784,0.187681,0.026610
79.68411,0.141776,0.187674,0.026608
79.68468,0.141768,0.187666,0.026605
79.68525,0.141760,0.187659,0.026603
79.68582,0.141752,0.187652,0.026600
79.68640,0.141744,0.187644,0.026597
79.68697,0.141736,0.187637,0.026595
79.68754,0.141729,0.187629,0.026592
79.68812,0.141721,0.187622,0.026590
79.68869,0.141713,0.187614,0.026587
79.68926,0.141705,0.187607,0.026585
79.68983,0.141697,0.187599,0.026582
79.69041,0.141689,0.187592,0.026580
79.69098,0.141681,0.187584,0.026577
79.69155,0.141673,0.187577,0.026575
79.69213,0.141665,0.187569,0.026572
79.69270,0.141657,0.187562,0.026570
79.69327,0.141649,0.187554,0.026567
79.69385,0.141642,0.187547,0.026564
79.69442,0.141634,0.187539,0.026562
79.69499,0.141626,0.187532,0.026559
79.69556,0.141618,0.187524,0.026557
79.69614,0.141610,0.187517,0.026554
79.69671,0.141602,0.187509,0.026552
79.69728,0.141594,0.187502,0.026549
79.69786,0.141586,0.187494,0.026547
79.69843,0.141578,0.187487,0.026544
79.69900,0.141570,0.187479,0.026542
79.69958,0.141562,0.187472,0.026539
79.70015,0.141554,0.187465,0.026536
79.70072,0.141547,0.187457,0.026534
79.70129,0.141539,0.187450,0.026531
79.70187,0.141531,0.187442,0.026529
79.70244,0.141523,0.187435,0.026526
79.70301,0.141515,0.187427,0.026524
79.70359,0.141507,0.187420,0.026521
79.70416,0.141499,0.187412,0.026519
79.70473,0.141491,0.187405,0.026516
79.70530,0.141483,0.187397,0.026514
79.70588,0.141475,0.187390,0.026511
79.70645,0.141467,0.187382,0.026508
79.70702,0.141460,0.187375,0.026506
79.70760,0.141452,0.187367,0.026503
79.70817,0.141444,0.187360,0.026501
79.70874,0.141436,0.187352,0.026498
79.70932,0.141428,0.187345,0.026496
79.70989,0.141420,0.187337,0.026493
79.71046,0.141412,0.187330,0.026491
79.71103,0.141404,0.187322,0.026488
79.71161,0.141396,0.187315,0.026486
79.71218,0.141388,0.187307,0.026483
79.71275,0.141380,0.187300,0.026481
79.71333,0.141372,0.187292,0.026478
79.71390,0.141365,0.187285,0.026475
79.71447,0.141357,0.187277,0.026473
79.71505,0.141349,0.187270,0.026470
79.71562,0.141341,0.187262,0.026468
79.71619,0.141333,0.187255,0.026465
79.71676,0.141325,0.187247,0.026463
79.71734,0.141317,0.187240,0.026460
79.71791,0.141309,0.187232,0.026458
79.71848,0.141301,0.187225,0.026455
79.71906,0.141293,0.187217,0.026453
79.71963,0.141285,0.187210,0.026450
79.72020,0.141278,0.187202,0.026447
79.72077,0.141270,0.187195,0.026445
79.72135,0.141262,0.187187,0.026442
79.72192,0.141254,0.187180,0.026440
79.72249,0.141246,0.187172,0.026437
79.72307,0.141238,0.187165,0.026435
79.72364,0.141230,0.187157,0.026432
79.72421,0.141222,0.187150,0.026430
79.72479,0.141214,0.187142,0.026427
79.72536,0.141206,0.187135,0.026425
79.72593,0.141198,0.187127,0.026422
79.72650,0.141190,0.187120,0.026419
79.72708,0.141183,0.187112,0.026417
79.72765,0.141175,0.187105,0.026414
79.72822,0.141167,0.187097,0.026412
79.72880,0.141159,0.187090,0.026409
79.72937,0.141151,0.187082,0.026407
79.72994,0.141143,0.187074,0.026404
79.73051,0.141135,0.187067,0.026402
79.73109,0.141127,0.187059,0.026399
79.73166,0.141119,0.187052,0.026397
79.73223,0.141111,0.187044,0.026394
79.73281,0.141103,0.187037,0.026392
79.73338,0.141096,0.187029,0.026389
79.73395,0.141088,0.187022,0.026386
79.73453,0.141080,0.187014,0.026384
79.73510,0.141072,0.187007,0.026381
79.73567,0.141064,0.186999,0.026379
79.73624,0.141056,0.186992,0.026376
79.73682,0.141048,0.186984,0.026374
79.73739,0.141040,0.186977,0.026371
79.73796,0.141032,0.186969,0.026369
79.73854,0.141024,0.186962,0.026366
79.73911,0.141016,0.186954,0.026364
79.73968,0.141008,0.186947,0.026361
79.74026,0.141001,0.186939,0.026359
79.74083,0.140993,0.186932,0.026356
79.74140,0.140985,0.186924,0.026353
79.74197,0.140977,0.186917,0.026351
79.74255,0.140969,0.186909,0.026348
79.74312,0.140961,0.186901,0.026346
79.74369,0.140953,0.186894,0.026343
79.74427,0.140945,0.186886,0.026341
79.74484,0.140937,0.186879,0.026338
79.74541,0.140929,0.186871,0.026336
79.74598,0.140921,0.186864,0.026333
79.74656,0.140913,0.186856,0.026331
79.74713,0.140906,0.186849,0.026328
79.74770,0.140898,0.186841,0.026325
79.74828,0.140890,0.186834,0.026323
79.74885,0.140882,0.186826,0.026320
79.74942,0.140874,0.186819,0.026318
79.75000,0.140866,0.186811,0.026315
79.75057,0.140858,0.186804,0.026313
79.75114,0.140850,0.186796,0.026310
79.75171,0.140842,0.186788,0.026308
79.75229,0.140834,0.186781,0.026305
79.75286,0.140826,0.186773,0.026303
79.75343,0.140819,0.186766,0.026300
79.75401,0.140811,0.186758,0.026298
79.75458,0.140803,0.186751,0.026295
79.75515,0.140795,0.186743,0.026292
79.75573,0.140787,0.186736,0.026290
79.75630,0.140779,0.186728,0.026287
79.75687,0.140771,0.186721,0.026285
79.75744,0.140763,0.186713,0.026282
79.75802,0.140755,0.186706,0.026280
79.75859,0.140747,0.186698,0.026277
79.75916,0.140739,0.186690,0.026275
79.75974,0.140731,0.186683,0.026272
79.76031,0.140724,0.186675,0.026270
79.76088,0.140716,0.186668,0.026267
79.76145,0.140708,0.186660,0.026265
79.76203,0.140700,0.186653,0.026262
79.76260,0.140692,0.186645,0.026259
79.76317,0.140684,0.186638,0.026257
79.76375,0.140676,0.186630,0.026254
79.76432,0.140668,0.186623,0.026252
79.76489,0.140660,0.186615,0.026249
79.76547,0.140652,0.186607,0.026247
79.76604,0.140644,0.186600,0.026244
79.76661,0.140637,0.186592,0.026242
79.76718,0.140629,0.186585,0.026239
79.76776,0.140621,0.186577,0.026237
79.76833,0.140613,0.186570,0.026234
79.76890,0.140605,0.186562,0.026232
79.76948,0.140597,0.186555,0.026229
79.77005,0.140589,0.186547,0.026226
79.77062,0.140581,0.186539,0.026224
79.77119,0.140573,0.186532,0.026221
79.77177,0.140565,0.186524,0.026219
79.77234,0.140557,0.186517,0.026216
79.77291,0.140550,0.186509,0.026214
79.77349,0.140542,0.186502,0.026211
79.77406,0.140534,0.186494,0.026209
79.77463,0.140526,0.186487,0.026206
79.77521,0.140518,0.186479,0.026204
79.77578,0.140510,0.186471,0.026201
79.77635,0.140502,0.186464,0.026199
79.77692,0.140494,0.186456,0.026196
79.77750,0.140486,0.186449,0.026193
79.77807,0.140478,0.186441,0.026191
79.77864,0.140470,0.186434,0.026188
79.77922,0.140462,0.186426,0.026186
79.77979,0.140455,0.186419,0.026183
79.78036,0.140447,0.186411,0.026181
79.78094,0.140439,0.186403,0.026178
79.78151,0.140431,0.186396,0.026176
79.78208,0.140423,0.186388,0.026173
79.78265,0.140415,0.186381,0.026171
79.78323,0.140407,0.186373,0.026168
79.78380,0.140399,0.186366,0.026166
79.78437,0.140391,0.186358,0.026163
79.78495,0.140383,0.186350,0.026160
79.78552,0.140375,0.186343,0.026158
79.78609,0.140368,0.186335,0.026155
79.78666,0.140360,0.186328,0.026153
79.78724,0.140352,0.186320,0.026150
79.78781,0.140344,0.186313,0.026148
79.78838,0.140336,0.186305,0.026145
79.78896,0.140328,0.186297,0.026143
79.78953,0.140320,0.186290,0.026140
79.79010,0.140312,0.186282,0.026138
79.79068,0.140304,0.186275,0.026135
79.79125,0.140296,0.186267,0.026133
79.79182,0.140288,0.186260,0.026130
79.79239,0.140280,0.186252,0.026128
79.79297,0.140273,0.186244,0.026125
79.79354,0.140265,0.186237,0.026122
79.79411,0.140257,0.186229,0.026120
79.79469,0.140249,0.186222,0.026117
79.79526,0.140241,0.186214,0.026115
79.79583,0.140233,0.186207,0.026112
79.79641,0.140225,0.186199,0.026110
79.79698,0.140217,0.186191,0.026107
79.79755,0.140209,0.186184,0.026105
79.79812,0.140201,0.186176,0.026102
79.79870,0.140193,0.186169,0.026100
79.79927,0.140186,0.186161,0.026097
79.79984,0.140178,0.186153,0.026095
79.80042,0.140170,0.186146,0.026092
79.80099,0.140162,0.186138,0.026089
79.80156,0.140154,0.186131,0.026087
79.80213,0.140146,0.186123,0.026084
79.80271,0.140138,0.186116,0.026082
79.80328,0.140130,0.186108,0.026079
79.80385,0.140122,0.186100,0.026077
79.80443,0.140114,0.186093,0.026074
79.80500,0.140106,0.186085,0.026072
79.80557,0.140098,0.186078,0.026069
79.80615,0.140091,0.186070,0.026067
79.80672,0.140083,0.186062,0.026064
79.80729,0.140075,0.186055,0.026062
79.80786,0.140067,0.186047,0.026059
79.80844,0.140059,0.186040,0.026057
79.80901,0.140051,0.186032,0.026054
79.80958,0.140043,0.186024,0.026051
79.81016,0.140035,0.186017,0.026049
79.81073,0.140027,0.186009,0.026046
79.81130,0.140019,0.186002,0.026044
79.81187,0.140011,0.185994,0.026041
79.81245,0.140004,0.185986,0.026039
79.81302,0.139996,0.185979,0.026036
79.81359,0.139988,0.185971,0.026034
79.81417,0.139980,0.185964,0.026031
79.81474,0.139972,0.185956,0.026029
79.81531,0.139964,0.185948,0.026026
79.81589,0.139956,0.185941,0.026024
79.81646,0.139948,0.185933,0.026021
79.81703,0.139940,0.185926,0.026018
79.81760,0.139932,0.185918,0.026016
79.81818,0.139924,0.185910,0.026013
79.81875,0.139916,0.185903,0.026011
79.81932,0.139909,0.185895,0.026008
79.81990,0.139901,0.185888,0.026006
79.82047,0.139893,0.185880,0.026003
79.82104,0.139885,0.185872,0.026001
79.82162,0.139877,0.185865,0.025998
79.82219,0.139869,0.185857,0.025996
79.82276,0.139861,0.185850,0.025993
79.82333,0.139853,0.185842,0.025991
79.82391,0.139845,0.185834,0.025988
79.82448,0.139837,0.185827,0.025986
79.82505,0.139829,0.185819,0.025983
79.82563,0.139822,0.185812,0.025980
79.82620,0.139814,0.185804,0.025978
79.82677,0.139806,0.185796,0.025975
79.82734,0.139798,0.185789,0.025973
79.82792,0.139790,0.185781,0.025970
79.82849,0.139782,0.185774,0.025968
79.82906,0.139774,0.185766,0.025965
79.82964,0.139766,0.185758,0.025963
79.83021,0.139758,0.185751,0.025960
79.83078,0.139750,0.185743,0.025958
79.83136,0.139742,0.185735,0.025955
79.83193,0.139735,0.185728,0.025953
79.83250,0.139727,0.185720,0.025950
79.83307,0.139719,0.185713,0.025948
79.83365,0.139711,0.185705,0.025945
79.83422,0.139703,0.185697,0.025942
79.83479,0.139695,0.185690,0.025940
79.83537,0.139687,0.185682,0.025937
79.83594,0.139679,0.185675,0.025935
79.83651,0.139671,0.185667,0.025932
79.83709,0.139663,0.185659,0.025930
79.83766,0.139655,0.185652,0.025927
79.83823,0.139647,0.185644,0.025925
79.83880,0.139640,0.185636,0.025922
79.83938,0.139632,0.185629,0.025920
79.83995,0.139624,0.185621,0.025917
79.84052,0.139616,0.185614,0.025915
79.84110,0.139608,0.185606,0.025912
79.84167,0.139600,0.185598,0.025910
79.84224,0.139592,0.185591,0.025907
79.84281,0.139584,0.185583,0.025904
79.84339,0.139576,0.185575,0.025902
79.84396,0.139568,0.185568,0.025899
79.84453,0.139560,0.185560,0.025897
79.84511,0.139553,0.185553,0.025894
79.84568,0.139545,0.185545,0.025892
79.84625,0.139537,0.185537,0.025889
79.84683,0.139529,0.185530,0.025887
79.84740,0.139521,0.185522,0.025884
79.84797,0.139513,0.185514,0.025882
79.84854,0.139505,0.185507,0.025879
79.84912,0.139497,0.185499,0.025877
79.84969,0.139489,0.185492,0.025874
79.85026,0.139481,0.185484,0.025872
79.85084,0.139473,0.185476,0.025869
79.85141,0.139466,0.185469,0.025866
79.85198,0.139458,0.185461,0.025864
79.85255,0.139450,0.185453,0.025861
79.85313,0.139442,0.185446,0.025859
79.85370,0.139434,0.185438,0.025856
79.85427,0.139426,0.185430,0.025854
79.85485,0.139418,0.185423,0.025851
79.85542,0.139410,0.185415,0.025849
79.85599,0.139402,0.185408,0.025846
79.85657,0.139394,0.185400,0.025844
79.85714,0.139386,0.185392,0.025841
79.85771,0.139378,0.185385,0.025839
79.85828,0.139371,0.185377,0.025836
79.85886,0.139363,0.185369,0.025834
79.85943,0.139355,0.185362,0.025831
79.86000,0.139347,0.185354,0.025828
79.86058,0.139339,0.185346,0.025826
79.86115,0.139331,0.185339,0.025823
79.86172,0.139323,0.185331,0.025821
79.86230,0.139315,0.185323,0.025818
79.86287,0.139307,0.185316,0.025816
79.86344,0.139299,0.185308,0.025813
79.86401,0.139291,0.185301,0.025811
79.86459,0.139284,0.185293,0.025808
79.86516,0.139276,0.185285,0.025806
79.86573,0.139268,0.185278,0.025803
79.86631,0.139260,0.185270,0.025801
79.86688,0.139252,0.185262,0.025798
79.86745,0.139244,0.185255,0.025796
79.86802,0.139236,0.185247,0.025793
79.86860,0.139228,0.185239,0.025791
79.86917,0.139220,0.185232,0.025788
79.86974,0.139212,0.185224,0.025785
79.87032,0.139204,0.185216,0.025783
79.87089,0.139197,0.185209,0.025780
79.87146,0.139189,0.185201,0.025778
79.87204,0.139181,0.185193,0.025775
79.87261,0.139173,0.185186,0.025773
79.87318,0.139165,0.185178,0.025770
79.87375,0.139157,0.185170,0.025768
79.87433,0.139149,0.185163,0.025765
79.87490,0.139141,0.185155,0.025763
79.87547,0.139133,0.185148,0.025760
79.87605,0.139125,0.185140,0.025758
79.87662,0.139117,0.185132,0.025755
79.87719,0.139109,0.185125,0.025753
79.87777,0.139102,0.185117,0.025750
79.87834,0.139094,0.185109,0.025748
79.87891,0.139086,0.185102,0.025745
79.87948,0.139078,0.185094,0.025742
79.88006,0.139070,0.185086,0.025740
79.88063,0.139062,0.185079,0.025737
79.88120,0.139054,0.185071,0.025735
79.88178,0.139046,0.185063,0.025732
79.88235,0.139038,0.185056,0.025730
79.88292,0.139030,0.185048,0.025727
79.88349,0.139022,0.185040,0.025725
79.88407,0.139015,0.185033,0.025722
79.88464,0.139007,0.185025,0.025720
79.88521,0.138999,0.185017,0.025717
79.88579,0.138991,0.185010,0.025715
79.88636,0.138983,0.185002,0.025712
79.88693,0.138975,0.184994,0.025710
79.88751,0.138967,0.184987,0.025707
79.88808,0.138959,0.184979,0.025705
79.88865,0.138951,0.184971,0.025702
79.88922,0.138943,0.184964,0.025699
79.88980,0.138935,0.184956,0.025697
79.89037,0.138928,0.184948,0.025694
79.89094,0.138920,0.184941,0.025692
79.89152,0.138912,0.184933,0.025689
79.89209,0.138904,0.184925,0.025687
79.89266,0.138896,0.184918,0.025684
79.89323,0.138888,0.184910,0.025682
79.89381,0.138880,0.184902,0.025679
79.89438,0.138872,0.184895,0.025677
79.89495,0.138864,0.184887,0.025674
79.89553,0.138856,0.184879,0.025672
79.89610,0.138848,0.184871,0.025669
79.89667,0.138840,0.184864,0.025667
79.89725,0.138833,0.184856,0.025664
79.89782,0.138825,0.184848,0.025662
79.89839,0.138817,0.184841,0.025659
79.89896,0.138809,0.184833,0.025656
79.89954,0.138801,0.184825,0.025654
79.90011,0.138793,0.184818,0.025651
79.90068,0.138785,0.184810,0.025649
79.90126,0.138777,0.184802,0.025646
79.90183,0.138769,0.184795,0.025644
79.90240,0.138761,0.184787,0.025641
79.90298,0.138753,0.184779,0.025639
79.90355,0.138746,0.184772,0.025636
79.90412,0.138738,0.184764,0.025634
79.90469,0.138730,0.184756,0.025631
79.90527,0.138722,0.184749,0.025629
79.90584,0.138714,0.184741,0.025626
79.90641,0.138706,0.184733,0.025624
79.90699,0.138698,0.184726,0.025621
79.90756,0.138690,0.184718,0.025619
79.90813,0.138682,0.184710,0.025616
79.90870,0.138674,0.184702,0.025613
79.90928,0.138666,0.184695,0.025611
79.90985,0.138659,0.184687,0.025608
79.91042,0.138651,0.184679,0.025606
79.91100,0.138643,0.184672,0.025603
79.91157,0.138635,0.184664,0.025601
79.91214,0.138627,0.184656,0.025598
79.91272,0.138619,0.184649,0.025596
79.91329,0.138611,0.184641,0.025593
79.91386,0.138603,0.184633,0.025591
79.91443,0.138595,0.184626,0.025588
79.91501,0.138587,0.184618,0.025586
79.91558,0.138579,0.184610,0.025583
79.91615,0.138571,0.184602,0.025581
79.91673,0.138564,0.184595,0.025578
79.91730,0.138556,0.184587,0.025576
79.91787,0.138548,0.184579,0.025573
79.91845,0.138540,0.184572,0.025571
79.91902,0.138532,0.184564,0.025568
79.91959,0.138524,0.184556,0.025565
79.92016,0.138516,0.184549,0.025563
79.92074,0.138508,0.184541,0.025560
79.92131,0.138500,0.184533,0.025558
79.92188,0.138492,0.184525,0.025555
79.92246,0.138484,0.184518,0.025553
79.92303,0.138477,0.184510,0.025550
79.92360,0.138469,0.184502,0.025548
79.92417,0.138461,0.184495,0.025545
79.92475,0.138453,0.184487,0.025543
79.92532,0.138445,0.184479,0.025540
79.92589,0.138437,0.184472,0.025538
79.92647,0.138429,0.184464,0.025535
79.92704,0.138421,0.184456,0.025533
79.92761,0.138413,0.184448,0.025530
79.92819,0.138405,0.184441,0.025528
79.92876,0.138397,0.184433,0.025525
79.92933,0.138390,0.184425,0.025523
79.92990,0.138382,0.184418,0.025520
79.93048,0.138374,0.184410,0.025517
79.93105,0.138366,0.184402,0.025515
79.93162,0.138358,0.184394,0.025512
79.93220,0.138350,0.184387,0.025510
79.93277,0.138342,0.184379,0.025507
79.93334,0.138334,0.184371,0.025505
79.93391,0.138326,0.184364,0.025502
79.93449,0.138318,0.184356,0.025500
79.93506,0.138310,0.184348,0.025497
79.93563,0.138303,0.184340,0.025495
79.93621,0.138295,0.184333,0.025492
79.93678,0.138287,0.184325,0.025490
79.93735,0.138279,0.184317,0.025487
79.93793,0.138271,0.184310,0.025485
79.93850,0.138263,0.184302,0.025482
79.93907,0.138255,0.184294,0.025480
79.93964,0.138247,0.184286,0.025477
79.94022,0.138239,0.184279,0.025475
79.94079,0.138231,0.184271,0.025472
79.94136,0.138223,0.184263,0.025469
79.94194,0.138215,0.184256,0.025467
79.94251,0.138208,0.184248,0.025464
79.94308,0.138200,0.184240,0.025462
79.94366,0.138192,0.184232,0.025459
79.94423,0.138184,0.184225,0.025457
79.94480,0.138176,0.184217,0.025454
79.94537,0.138168,0.184209,0.025452
79.94595,0.138160,0.184201,0.025449
79.94652,0.138152,0.184194,0.025447
79.94709,0.138144,0.184186,0.025444
79.94767,0.138136,0.184178,0.025442
79.94824,0.138128,0.184171,0.025439
79.94881,0.138121,0.184163,0.025437
79.94938,0.138113,0.184155,0.025434
79.94996,0.138105,0.184147,0.025432
79.95053,0.138097,0.184140,0.025429
79.95110,0.138089,0.184132,0.025427
79.95168,0.138081,0.184124,0.025424
79.95225,0.138073,0.184116,0.025422
79.95282,0.138065,0.184109,0.025419
79.95340,0.138057,0.184101,0.025416
79.95397,0.138049,0.184093,0.025414
79.95454,0.138041,0.184086,0.025411
79.95511,0.138034,0.184078,0.025409
79.95569,0.138026,0.184070,0.025406
79.95626,0.138018,0.184062,0.025404
79.95683,0.138010,0.184055,0.025401
79.95741,0.138002,0.184047,0.025399
79.95798,0.137994,0.184039,0.025396
79.95855,0.137986,0.184031,0.025394
79.95913,0.137978,0.184024,0.025391
79.95970,0.137970,0.184016,0.025389
79.96027,0.137962,0.184008,0.025386
79.96084,0.137954,0.184000,0.025384
79.96142,0.137947,0.183993,0.025381
79.96199,0.137939,0.183985,0.025379
79.96256,0.137931,0.183977,0.025376
79.96314,0.137923,0.183969,0.025374
79.96371,0.137915,0.183962,0.025371
79.96428,0.137907,0.183954,0.025369
79.96485,0.137899,0.183946,0.025366
79.96543,0.137891,0.183938,0.025363
79.96600,0.137883,0.183931,0.025361
79.96657,0.137875,0.183923,0.025358
79.96715,0.137867,0.183915,0.025356
79.96772,0.137860,0.183908,0.025353
79.96829,0.137852,0.183900,0.025351
79.96887,0.137844,0.183892,0.025348
79.96944,0.137836,0.183884,0.025346
79.97001,0.137828,0.183877,0.025343
79.97058,0.137820,0.183869,0.025341
79.97116,0.137812,0.183861,0.025338
79.97173,0.137804,0.183853,0.025336
79.97230,0.137796,0.183846,0.025333
79.97288,0.137788,0.183838,0.025331
79.97345,0.137780,0.183830,0.025328
79.97402,0.137772,0.183822,0.025326
79.97459,0.137765,0.183815,0.025323
79.97517,0.137757,0.183807,0.025321
79.97574,0.137749,0.183799,0.025318
79.97631,0.137741,0.183791,0.025316
79.97689,0.137733,0.183784,0.025313
79.97746,0.137725,0.183776,0.025311
79.97803,0.137717,0.183768,0.025308
79.97861,0.137709,0.183760,0.025305
79.97918,0.137701,0.183752,0.025303
79.97975,0.137693,0.183745,0.025300
79.98032,0.137685,0.183737,0.025298
79.98090,0.137678,0.183729,0.025295
79.98147,0.137670,0.183721,0.025293
79.98204,0.137662,0.183714,0.025290
79.98262,0.137654,0.183706,0.025288
79.98319,0.137646,0.183698,0.025285
79.98376,0.137638,0.183690,0.025283
79.98434,0.137630,0.183683,0.025280
79.98491,0.137622,0.183675,0.025278
79.98548,0.137614,0.183667,0.025275
79.98605,0.137606,0.183659,0.025273
79.98663,0.137598,0.183652,0.025270
79.98720,0.137591,0.183644,0.025268
79.98777,0.137583,0.183636,0.025265
79.98835,0.137575,0.183628,0.025263
79.98892,0.137567,0.183621,0.025260
79.98949,0.137559,0.183613,0.025258
79.99006,0.137551,0.183605,0.025255
79.99064,0.137543,0.183597,0.025253
79.99121,0.137535,0.183589,0.025250
79.99178,0.137527,0.183582,0.025247
79.99236,0.137519,0.183574,0.025245
79.99293,0.137511,0.183566,0.025242
79.99350,0.137504,0.183558,0.025240
79.99408,0.137496,0.183551,0.025237
79.99465,0.137488,0.183543,0.025235
79.99522,0.137480,0.183535,0.025232
79.99579,0.137472,0.183527,0.025230
79.99637,0.137464,0.183520,0.025227
79.99694,0.137456,0.183512,0.025225
79.99751,0.137448,0.183504,0.025222
79.99809,0.137440,0.183496,0.025220
79.99866,0.137432,0.183488,0.025217
79.99923,0.137424,0.183481,0.025215
79.99981,0.137417,0.183473,0.025212
80.00038,0.137409,0.183465,0.025210
80.00095,0.137401,0.183457,0.025207
80.00152,0.137393,0.183450,0.025205
80.00210,0.137385,0.183442,0.025202
80.00267,0.137377,0.183434,0.025200
80.00324,0.137369,0.183426,0.025197
80.00382,0.137361,0.183418,0.025195
80.00439,0.137353,0.183411,0.025192
80.00496,0.137345,0.183403,0.025190
80.00553,0.137337,0.183395,0.025187
80.00611,0.137330,0.183387,0.025184
80.00668,0.137322,0.183380,0.025182
80.00725,0.137314,0.183372,0.025179
80.00783,0.137306,0.183364,0.025177
80.00840,0.137298,0.183356,0.025174
80.00897,0.137290,0.183348,0.025172
80.00955,0.137282,0.183341,0.025169
80.01012,0.137274,0.183333,0.025167
80.01069,0.137266,0.183325,0.025164
80.01126,0.137258,0.183317,0.025162
80.01184,0.137250,0.183309,0.025159
80.01241,0.137242,0.183302,0.025157
80.01298,0.137235,0.183294,0.025154
80.01356,0.137227,0.183286,0.025152
80.01413,0.137219,0.183278,0.025149
80.01470,0.137211,0.183270,0.025147
80.01527,0.137203,0.183263,0.025144
80.01585,0.137195,0.183255,0.025142
80.01642,0.137187,0.183247,0.025139
80.01699,0.137179,0.183239,0.025137
80.01757,0.137171,0.183232,0.025134
80.01814,0.137163,0.183224,0.025132
80.01871,0.137155,0.183216,0.025129
80.01929,0.137148,0.183208,0.025127
80.01986,0.137140,0.183200,0.025124
80.02043,0.137132,0.183193,0.025122
80.02100,0.137124,0.183185,0.025119
80.02158,0.137116,0.183177,0.025116
80.02215,0.137108,0.183169,0.025114
80.02272,0.137100,0.183161,0.025111
80.02330,0.137092,0.183154,0.025109
80.02387,0.137084,0.183146,0.025106
80.02444,0.137076,0.183138,0.025104
80.02502,0.137068,0.183130,0.025101
80.02559,0.137061,0.183122,0.025099
80.02616,0.137053,0.183115,0.025096
80.02673,0.137045,0.183107,0.025094
80.02731,0.137037,0.183099,0.025091
80.02788,0.137029,0.183091,0.025089
80.02845,0.137021,0.183083,0.025086
80.02903,0.137013,0.183076,0.025084
80.02960,0.137005,0.183068,0.025081
80.03017,0.136997,0.183060,0.025079
80.03074,0.136989,0.183052,0.025076
80.03132,0.136981,0.183044,0.025074
80.03189,0.136974,0.183037,0.025071
80.03246,0.136966,0.183029,0.025069
80.03304,0.136958,0.183021,0.025066
80.03361,0.136950,0.183013,0.025064
80.03418,0.136942,0.183005,0.025061
80.03476,0.136934,0.182997,0.025059
